date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:12:20	65778/65778	---M--	200	added ('OK')	text/css	etag:%22100f2-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpressad44.css	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:21	1978/1978	---M--	200	added ('OK')	application/rss+xml	etag:%223cd321845cfd9831b9deef5cbacfd039%22	http://localhost/deptsite/wordpress/?feed=rss2&cat=1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index7e31.html	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:22	5839/5839	---M--	200	added ('OK')	text/css	etag:%2216cf-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.css?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbarad44.css	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:22	34567/34567	---MC-	200	added ('OK')	text/html	date:Tue,%2017%20Sep%202019%2005:42:19%20GMT	http://localhost/deptsite/wordpress/?p=1&replytocom=1	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index301c.html	(from http://localhost/deptsite/wordpress/?p=1)
11:12:22	1940/1940	---M--	200	added ('OK')	application/javascript	etag:%22794-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watchad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:23	2030/2030	---M--	200	added ('OK')	application/javascript	etag:%227ee-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-barad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:23	6768/6768	---M--	200	added ('OK')	application/javascript	etag:%221a70-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alertad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:23	113/113	---M--	200	added ('OK')	application/javascript	etag:%2271-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpressad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:24	110059/110059	---M--	200	added ('OK')	image/jpeg	etag:%221adeb-58eded5b758c0%22	http://localhost/deptsite/wordpress/wp-content/uploads/2019/07/IMG_0568-800x550.jpg	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/uploads/2019/07/IMG_0568-800x550.jpg	(from http://localhost/deptsite/wordpress/?page_id=665)
11:12:25	7528/7528	---M--	200	added ('OK')	application/javascript	etag:%221d68-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollTo.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollToad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:26	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacherad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:26	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/coursead44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:26	30639/30639	---M--	200	added ('OK')	text/css	etag:%2277af-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min88a6.css	(from http://localhost/deptsite/wordpress/?p=304)
11:12:27	32172/32172	---M--	200	added ('OK')	application/javascript	etag:%227dac-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbarad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:27	65778/65778	---M--	200	added ('OK')	text/css	etag:%22100f2-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress88a6.css	(from http://localhost/deptsite/wordpress/?p=304)
11:12:28	5839/5839	---M--	200	added ('OK')	text/css	etag:%2216cf-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.css?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar88a6.css	(from http://localhost/deptsite/wordpress/?p=304)
11:12:29	799/799	---M--	200	added ('OK')	application/rss+xml	etag:%22872a69de86aa12e310682dfc2c9ae10d%22	http://localhost/deptsite/wordpress/?feed=rss2&p=304	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index0ffb.html	(from http://localhost/deptsite/wordpress/?p=304)
11:12:29	1940/1940	---M--	200	added ('OK')	application/javascript	etag:%22794-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:29	2030/2030	---M--	200	added ('OK')	application/javascript	etag:%227ee-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:30	6768/6768	---M--	200	added ('OK')	application/javascript	etag:%221a70-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:30	113/113	---M--	200	added ('OK')	application/javascript	etag:%2271-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpress88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:30	48463/48463	---M--	200	added ('OK')	application/javascript	etag:%22bd4f-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/global.js?nocache=1568698882.1947&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/globalad44.js	(from http://localhost/deptsite/wordpress/?cat=1)
11:12:32	7528/7528	---M--	200	added ('OK')	application/javascript	etag:%221d68-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollTo.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollTo88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:32	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacher88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:33	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/course88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:33	2473/2473	---M--	200	added ('OK')	application/json	date:Tue,%2017%20Sep%202019%2005:42:32%20GMT	http://localhost/deptsite/wordpress/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2Fdeptsite%2Fwordpress%2F%3Fp%3D304	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/indexbfaf.json	(from http://localhost/deptsite/wordpress/?p=304)
11:12:33	30639/30639	---M--	200	added ('OK')	text/css	etag:%2277af-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min13c0.css	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:35	2602/2602	---M--	200	added ('OK')	text/xml	date:Tue,%2017%20Sep%202019%2005:42:33%20GMT	http://localhost/deptsite/wordpress/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2Fdeptsite%2Fwordpress%2F%3Fp%3D304&format=xml	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index016c.php	(from http://localhost/deptsite/wordpress/?p=304)
11:12:35	65778/65778	---M--	200	added ('OK')	text/css	etag:%22100f2-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress13c0.css	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:36	4031/4031	---M--	200	added ('OK')	application/rss+xml	etag:%223cd321845cfd9831b9deef5cbacfd039%22	http://localhost/deptsite/wordpress/?feed=rss2&cat=2	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/indexb63a.html	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:36	32172/32172	---M--	200	added ('OK')	application/javascript	etag:%227dac-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:36	48463/48463	---M--	200	added ('OK')	application/javascript	etag:%22bd4f-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/global.js?nocache=1568698885.1739&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/global88a6.js	(from http://localhost/deptsite/wordpress/?p=304)
11:12:36	5839/5839	---M--	200	added ('OK')	text/css	etag:%2216cf-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.css?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar13c0.css	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:37	1940/1940	---M--	200	added ('OK')	application/javascript	etag:%22794-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:37	6768/6768	---M--	200	added ('OK')	application/javascript	etag:%221a70-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:37	2030/2030	---M--	200	added ('OK')	application/javascript	etag:%227ee-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:38	113/113	---M--	200	added ('OK')	application/javascript	etag:%2271-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpress13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:40	7528/7528	---M--	200	added ('OK')	application/javascript	etag:%221d68-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollTo.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollTo13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:41	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/course13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:41	30639/30639	---M--	200	added ('OK')	text/css	etag:%2277af-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min4a8d.css	(from http://localhost/deptsite/wordpress/?p=305)
11:12:43	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacher13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:43	801/801	---M--	200	added ('OK')	application/rss+xml	etag:%22872a69de86aa12e310682dfc2c9ae10d%22	http://localhost/deptsite/wordpress/?feed=rss2&p=305	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index0c5e.html	(from http://localhost/deptsite/wordpress/?p=305)
11:12:43	65778/65778	---M--	200	added ('OK')	text/css	etag:%22100f2-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress4a8d.css	(from http://localhost/deptsite/wordpress/?p=305)
11:12:45	48463/48463	---M--	200	added ('OK')	application/javascript	etag:%22bd4f-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/global.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/global13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:45	32172/32172	---M--	200	added ('OK')	application/javascript	etag:%227dac-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.js?nocache=1568698886.5184&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar13c0.js	(from http://localhost/deptsite/wordpress/?cat=2)
11:12:45	5839/5839	---M--	200	added ('OK')	text/css	etag:%2216cf-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.css?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar4a8d.css	(from http://localhost/deptsite/wordpress/?p=305)
11:12:45	1940/1940	---M--	200	added ('OK')	application/javascript	etag:%22794-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:45	6768/6768	---M--	200	added ('OK')	application/javascript	etag:%221a70-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:45	2030/2030	---M--	200	added ('OK')	application/javascript	etag:%227ee-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:46	113/113	---M--	200	added ('OK')	application/javascript	etag:%2271-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpress.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/learnpress4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:48	7528/7528	---M--	200	added ('OK')	application/javascript	etag:%221d68-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollTo.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.scrollTo4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:49	3579/3579	---M--	200	added ('OK')	application/javascript	etag:%22dfb-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacher.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/become-teacher4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:49	17846/17846	---M--	200	added ('OK')	application/javascript	etag:%2245b6-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/course.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/frontend/course4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:50	48463/48463	---M--	200	added ('OK')	application/javascript	etag:%22bd4f-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/global.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/global4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:50	2479/2479	---M--	200	added ('OK')	application/json	date:Tue,%2017%20Sep%202019%2005:42:49%20GMT	http://localhost/deptsite/wordpress/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2Fdeptsite%2Fwordpress%2F%3Fp%3D305	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index3c24.json	(from http://localhost/deptsite/wordpress/?p=305)
11:12:50	30639/30639	---M--	200	added ('OK')	text/css	etag:%2277af-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min.css?nocache=1568698889.4787&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/font-awesome.min1a28.css	(from http://localhost/deptsite/wordpress/?p=302)
11:12:51	65778/65778	---M--	200	added ('OK')	text/css	etag:%22100f2-58e3dae5c7f40%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress.css?nocache=1568698889.4787&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/css/learnpress1a28.css	(from http://localhost/deptsite/wordpress/?p=302)
11:12:53	797/797	---M--	200	added ('OK')	application/rss+xml	etag:%22872a69de86aa12e310682dfc2c9ae10d%22	http://localhost/deptsite/wordpress/?feed=rss2&p=302	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index2553.html	(from http://localhost/deptsite/wordpress/?p=302)
11:12:53	32172/32172	---M--	200	added ('OK')	application/javascript	etag:%227dac-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.js?nocache=1568698889.4789&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar4a8d.js	(from http://localhost/deptsite/wordpress/?p=305)
11:12:53	2608/2608	---M--	200	added ('OK')	text/xml	date:Tue,%2017%20Sep%202019%2005:42:49%20GMT	http://localhost/deptsite/wordpress/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=http%3A%2F%2Flocalhost%2Fdeptsite%2Fwordpress%2F%3Fp%3D305&format=xml	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/index42fd.php	(from http://localhost/deptsite/wordpress/?p=305)
11:12:53	5839/5839	---M--	200	added ('OK')	text/css	etag:%2216cf-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar.css?nocache=1568698889.4787&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery-scrollbar/jquery.scrollbar1a28.css	(from http://localhost/deptsite/wordpress/?p=302)
11:12:53	1940/1940	---M--	200	added ('OK')	application/javascript	etag:%22794-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch.js?nocache=1568698889.4787&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/watch1a28.js	(from http://localhost/deptsite/wordpress/?p=302)
11:12:53	6768/6768	---M--	200	added ('OK')	application/javascript	etag:%221a70-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert.js?nocache=1568698889.4787&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/jquery.alert1a28.js	(from http://localhost/deptsite/wordpress/?p=302)
11:12:53	2030/2030	---M--	200	added ('OK')	application/javascript	etag:%227ee-58e3dae6bc180%22	http://localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar.js?nocache=1568698889.4787&ver=3.2.5.6	C:/Websites/deptsite/csedeptsite/deptsitecse/localhost/deptsite/wordpress/wp-content/plugins/learnpress/assets/js/vendor/circle-bar1a28.js	(from http://localhost/deptsite/wordpress/?p=302)
